# Program:featureCounts v2.1.1; Command:"featureCounts" "-a" "genomic.gff" "-o" "counts.txt" "-t" "gene" "-g" "ID" "-p" "-B" "SRR22805709.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR22805709.sorted.bam
gene-T240_RS0114675	NZ_AXNK01000049.1	35374	36000	-	627	70263
gene-T240_RS0114680	NZ_AXNK01000049.1	36027	36605	-	579	12379
gene-T240_RS0114685	NZ_AXNK01000049.1	37179	38801	+	1623	5774
gene-T240_RS27310	NZ_AXNK01000049.1	38820	39254	-	435	207
gene-T240_RS0114690	NZ_AXNK01000049.1	39214	39474	-	261	419
gene-T240_RS0114695	NZ_AXNK01000049.1	39878	40846	+	969	3159
gene-T240_RS0114700	NZ_AXNK01000049.1	40839	41312	+	474	402
gene-T240_RS0114705	NZ_AXNK01000049.1	41960	42166	+	207	286
gene-T240_RS0114710	NZ_AXNK01000049.1	42249	43457	-	1209	1243
gene-T240_RS0114715	NZ_AXNK01000049.1	43507	44685	-	1179	2328
gene-T240_RS0114720	NZ_AXNK01000049.1	44708	45286	-	579	2002
gene-T240_RS0114725	NZ_AXNK01000049.1	45536	45844	+	309	1233
gene-T240_RS25030	NZ_AXNK01000049.1	45853	46037	+	185	6101
gene-T240_RS0114730	NZ_AXNK01000049.1	46057	46650	+	594	595
gene-T240_RS0114735	NZ_AXNK01000049.1	46710	47366	+	657	3337
gene-T240_RS0114740	NZ_AXNK01000049.1	47641	48873	+	1233	1767
gene-T240_RS0114745	NZ_AXNK01000049.1	48938	49630	-	693	8408
gene-T240_RS0114755	NZ_AXNK01000049.1	49854	50750	-	897	306
gene-T240_RS0114760	NZ_AXNK01000049.1	50889	51518	+	630	7607
gene-T240_RS0114765	NZ_AXNK01000049.1	51543	52025	+	483	5102
gene-T240_RS0114770	NZ_AXNK01000049.1	52073	52939	-	867	2431
gene-T240_RS0114775	NZ_AXNK01000049.1	53389	54465	-	1077	75720
gene-T240_RS0114780	NZ_AXNK01000049.1	54620	55780	-	1161	11723
gene-T240_RS0114785	NZ_AXNK01000049.1	55934	56971	-	1038	6255
gene-T240_RS0114790	NZ_AXNK01000049.1	57102	59060	-	1959	206
gene-T240_RS0114795	NZ_AXNK01000049.1	59197	60090	+	894	151
gene-T240_RS0114800	NZ_AXNK01000049.1	60168	62162	-	1995	71698
gene-T240_RS0114810	NZ_AXNK01000049.1	62479	63633	+	1155	24578
gene-T240_RS0114820	NZ_AXNK01000049.1	64841	65338	+	498	318
gene-T240_RS0114825	NZ_AXNK01000049.1	65458	66153	+	696	699
gene-T240_RS0114830	NZ_AXNK01000049.1	66278	67009	+	732	2214
gene-T240_RS0114835	NZ_AXNK01000049.1	67024	67974	+	951	2122
gene-T240_RS0114840	NZ_AXNK01000049.1	68088	68651	+	564	1559
gene-T240_RS0114845	NZ_AXNK01000049.1	68700	69125	+	426	146
gene-T240_RS0114850	NZ_AXNK01000049.1	69150	70256	-	1107	922
gene-T240_RS0114855	NZ_AXNK01000049.1	70287	71327	-	1041	1855
gene-T240_RS0114860	NZ_AXNK01000049.1	71356	72069	+	714	1751
gene-T240_RS0114865	NZ_AXNK01000049.1	72189	73007	+	819	1122
gene-T240_RS0114870	NZ_AXNK01000049.1	73060	73617	+	558	493
gene-T240_RS0114875	NZ_AXNK01000049.1	73617	73907	+	291	1121
gene-T240_RS0114880	NZ_AXNK01000049.1	74035	74466	+	432	214
gene-T240_RS0114885	NZ_AXNK01000049.1	74584	75186	+	603	972
gene-T240_RS0114890	NZ_AXNK01000049.1	75205	76383	+	1179	1647
gene-T240_RS0114895	NZ_AXNK01000049.1	76445	77365	-	921	479
gene-T240_RS0114900	NZ_AXNK01000049.1	77458	78486	-	1029	988
gene-T240_RS0114905	NZ_AXNK01000049.1	78498	79217	-	720	1567
gene-T240_RS0114910	NZ_AXNK01000049.1	79421	80497	+	1077	848
gene-T240_RS0114915	NZ_AXNK01000049.1	80517	80789	+	273	217
gene-T240_RS0114920	NZ_AXNK01000049.1	80878	82017	+	1140	625
gene-T240_RS0114925	NZ_AXNK01000049.1	82118	82193	+	76	52
gene-T240_RS0114930	NZ_AXNK01000049.1	82259	82334	+	76	43
gene-T240_RS0114935	NZ_AXNK01000049.1	82342	82417	+	76	30
gene-T240_RS0114940	NZ_AXNK01000051.1	44	571	-	528	226
gene-T240_RS0114945	NZ_AXNK01000051.1	581	2038	-	1458	652
gene-T240_RS0114950	NZ_AXNK01000051.1	2085	2708	-	624	201
gene-T240_RS0114955	NZ_AXNK01000051.1	2966	5137	+	2172	72062
gene-T240_RS0114960	NZ_AXNK01000051.1	5153	6328	+	1176	6476
gene-T240_RS0114965	NZ_AXNK01000051.1	6567	7547	+	981	435
gene-T240_RS0114970	NZ_AXNK01000051.1	7637	8578	-	942	955
gene-T240_RS0114975	NZ_AXNK01000051.1	8744	8926	-	183	10197
gene-T240_RS0114980	NZ_AXNK01000051.1	9059	9307	+	249	129
gene-T240_RS0114985	NZ_AXNK01000051.1	9352	9612	-	261	278
gene-T240_RS0114990	NZ_AXNK01000051.1	9819	10373	-	555	422
gene-T240_RS0114995	NZ_AXNK01000051.1	10855	11772	+	918	10310
gene-T240_RS0115000	NZ_AXNK01000051.1	11786	13852	+	2067	12492
gene-T240_RS0115005	NZ_AXNK01000051.1	14070	16154	+	2085	206
gene-T240_RS0115010	NZ_AXNK01000051.1	16372	17625	+	1254	1384
gene-T240_RS0115015	NZ_AXNK01000051.1	17710	18147	-	438	2760
gene-T240_RS0115025	NZ_AXNK01000051.1	18685	19101	-	417	23101
gene-T240_RS0115030	NZ_AXNK01000051.1	19450	21867	-	2418	10018
gene-T240_RS0115035	NZ_AXNK01000051.1	21881	22960	-	1080	1579
gene-T240_RS0115040	NZ_AXNK01000051.1	22970	24070	-	1101	8041
gene-T240_RS0115045	NZ_AXNK01000051.1	24134	25540	-	1407	10314
gene-T240_RS0115050	NZ_AXNK01000051.1	25969	26715	+	747	10207
gene-T240_RS0115055	NZ_AXNK01000051.1	26831	27502	+	672	1192
gene-T240_RS0115060	NZ_AXNK01000051.1	27499	28236	+	738	805
gene-T240_RS0115065	NZ_AXNK01000051.1	28478	28612	+	135	2340
gene-T240_RS0115070	NZ_AXNK01000051.1	28659	28982	+	324	1032
gene-T240_RS25050	NZ_AXNK01000051.1	28949	29206	+	258	752
gene-T240_RS0115075	NZ_AXNK01000051.1	29209	30831	+	1623	11708
gene-T240_RS0115080	NZ_AXNK01000051.1	30949	32310	+	1362	3357
gene-T240_RS0115085	NZ_AXNK01000051.1	32482	33666	+	1185	0
gene-T240_RS0115090	NZ_AXNK01000051.1	33686	34021	-	336	0
gene-T240_RS0115095	NZ_AXNK01000051.1	34075	35733	-	1659	0
gene-T240_RS0115100	NZ_AXNK01000051.1	35747	35938	-	192	0
gene-T240_RS0115105	NZ_AXNK01000051.1	36335	38371	+	2037	0
gene-T240_RS0115110	NZ_AXNK01000051.1	38569	39648	+	1080	0
gene-T240_RS0115115	NZ_AXNK01000051.1	39645	41276	+	1632	0
gene-T240_RS0115120	NZ_AXNK01000051.1	41285	43294	+	2010	0
gene-T240_RS0115125	NZ_AXNK01000051.1	43294	43641	+	348	0
gene-T240_RS0115135	NZ_AXNK01000051.1	45221	46864	+	1644	0
gene-T240_RS0115140	NZ_AXNK01000051.1	47060	47917	-	858	0
gene-T240_RS0115145	NZ_AXNK01000051.1	47995	48522	-	528	0
gene-T240_RS0115155	NZ_AXNK01000051.1	49505	50374	-	870	0
gene-T240_RS0115160	NZ_AXNK01000051.1	50389	55437	-	5049	0
gene-T240_RS0115165	NZ_AXNK01000051.1	55418	56767	-	1350	0
gene-T240_RS0115170	NZ_AXNK01000051.1	56767	58365	-	1599	0
gene-T240_RS0115175	NZ_AXNK01000051.1	58976	59548	+	573	0
gene-T240_RS0115180	NZ_AXNK01000051.1	59541	60044	+	504	0
gene-T240_RS0115185	NZ_AXNK01000051.1	60269	60595	-	327	0
gene-T240_RS0115190	NZ_AXNK01000051.1	60689	61072	+	384	0
gene-T240_RS0115195	NZ_AXNK01000051.1	61275	62132	+	858	0
gene-T240_RS0115200	NZ_AXNK01000051.1	62402	62836	+	435	577
gene-T240_RS0115205	NZ_AXNK01000051.1	63311	65206	+	1896	16194
gene-T240_RS0115210	NZ_AXNK01000051.1	65206	65841	+	636	2258
gene-T240_RS0115215	NZ_AXNK01000051.1	65852	66625	+	774	3223
gene-T240_RS0115220	NZ_AXNK01000051.1	66649	67530	+	882	2303
gene-T240_RS0115225	NZ_AXNK01000051.1	67721	68110	+	390	15180
gene-T240_RS0115235	NZ_AXNK01000051.1	68986	69240	+	255	2672
gene-T240_RS0115240	NZ_AXNK01000051.1	69312	69782	+	471	7988
gene-T240_RS0115245	NZ_AXNK01000051.1	69797	70330	+	534	6125
gene-T240_RS0115250	NZ_AXNK01000051.1	70344	71885	+	1542	11368
gene-T240_RS0115255	NZ_AXNK01000051.1	71930	72796	+	867	2738
gene-T240_RS0115260	NZ_AXNK01000051.1	72832	74235	+	1404	10179
gene-T240_RS0115265	NZ_AXNK01000051.1	74254	74676	+	423	1295
gene-T240_RS0115270	NZ_AXNK01000051.1	74827	76188	+	1362	6094
gene-T240_RS0115275	NZ_AXNK01000051.1	76264	77004	-	741	126
gene-T240_RS0115280	NZ_AXNK01000051.1	77120	77896	+	777	767
gene-T240_RS0115285	NZ_AXNK01000051.1	77954	79159	-	1206	2343
gene-T240_RS0115290	NZ_AXNK01000051.1	79314	80216	+	903	75
gene-T240_RS0115295	NZ_AXNK01000051.1	80319	81866	-	1548	754
gene-T240_RS0115300	NZ_AXNK01000051.1	81869	83710	-	1842	1175
gene-T240_RS0115305	NZ_AXNK01000051.1	83725	84663	-	939	1092
gene-T240_RS0115310	NZ_AXNK01000051.1	84676	84960	-	285	1070
gene-T240_RS0115315	NZ_AXNK01000051.1	84971	86617	-	1647	1822
gene-T240_RS0115320	NZ_AXNK01000051.1	87082	88605	+	1524	122
gene-T240_RS0115325	NZ_AXNK01000051.1	88662	89618	-	957	1272
gene-T240_RS0115330	NZ_AXNK01000051.1	89781	90659	+	879	282
gene-T240_RS0115335	NZ_AXNK01000051.1	90701	91303	-	603	1432
gene-T240_RS0115340	NZ_AXNK01000051.1	91338	92324	-	987	1906
gene-T240_RS0115345	NZ_AXNK01000051.1	92379	93800	-	1422	3186
gene-T240_RS0115350	NZ_AXNK01000051.1	94078	94344	-	267	863
gene-T240_RS26905	NZ_AXNK01000051.1	94456	94623	-	168	6444
gene-T240_RS0115365	NZ_AXNK01000051.1	94920	95726	+	807	8050
gene-T240_RS0115370	NZ_AXNK01000051.1	95799	96452	+	654	1737
gene-T240_RS0115375	NZ_AXNK01000051.1	96520	97104	-	585	410
gene-T240_RS0115380	NZ_AXNK01000051.1	97130	98575	-	1446	436
gene-T240_RS0115385	NZ_AXNK01000051.1	98585	99961	-	1377	832
gene-T240_RS0115390	NZ_AXNK01000051.1	100026	101309	-	1284	2425
gene-T240_RS0115395	NZ_AXNK01000051.1	101390	102337	-	948	2212
gene-T240_RS0115400	NZ_AXNK01000051.1	102371	102889	-	519	5043
gene-T240_RS0115405	NZ_AXNK01000051.1	103028	104122	+	1095	431
gene-T240_RS0115410	NZ_AXNK01000051.1	104106	105218	+	1113	352
gene-T240_RS0115415	NZ_AXNK01000051.1	105221	105700	+	480	1882
gene-T240_RS0115425	NZ_AXNK01000051.1	105779	106348	+	570	1474
gene-T240_RS0115430	NZ_AXNK01000051.1	106412	107545	-	1134	10114
gene-T240_RS0115435	NZ_AXNK01000051.1	107550	108035	-	486	12441
gene-T240_RS0115440	NZ_AXNK01000051.1	108235	108792	+	558	636
gene-T240_RS0115445	NZ_AXNK01000051.1	108840	109757	+	918	528
gene-T240_RS0115450	NZ_AXNK01000051.1	109859	110692	+	834	1308
gene-T240_RS0115455	NZ_AXNK01000051.1	110696	110959	+	264	197
gene-T240_RS0115460	NZ_AXNK01000051.1	110967	111515	-	549	995
gene-T240_RS27370	NZ_AXNK01000052.1	1	163	+	163	23
gene-T240_RS0115470	NZ_AXNK01000052.1	163	1209	+	1047	460
gene-T240_RS0115475	NZ_AXNK01000052.1	1217	1852	+	636	79
gene-T240_RS0115480	NZ_AXNK01000052.1	1849	2541	+	693	215
gene-T240_RS0115485	NZ_AXNK01000052.1	2621	3262	+	642	191
gene-T240_RS0115490	NZ_AXNK01000052.1	3295	3711	+	417	628
gene-T240_RS0115495	NZ_AXNK01000052.1	3855	4289	+	435	134
gene-T240_RS0115500	NZ_AXNK01000053.1	43	651	-	609	631
gene-T240_RS0115505	NZ_AXNK01000053.1	801	1769	+	969	495
gene-T240_RS0115510	NZ_AXNK01000053.1	1883	3343	-	1461	1323
gene-T240_RS0115515	NZ_AXNK01000053.1	3452	5278	-	1827	1251
gene-T240_RS0115520	NZ_AXNK01000053.1	5453	6247	-	795	133
gene-T240_RS0115525	NZ_AXNK01000053.1	6244	7179	-	936	377
gene-T240_RS0115530	NZ_AXNK01000053.1	7369	8334	-	966	3740
gene-T240_RS0115535	NZ_AXNK01000053.1	8702	9154	-	453	6277
gene-T240_RS0115540	NZ_AXNK01000053.1	9500	10696	+	1197	28735
gene-T240_RS0115545	NZ_AXNK01000053.1	10832	12976	+	2145	14630
gene-T240_RS0115550	NZ_AXNK01000053.1	13067	14341	-	1275	297
gene-T240_RS0115555	NZ_AXNK01000053.1	14627	15049	+	423	572
gene-T240_RS0115560	NZ_AXNK01000053.1	15164	16111	-	948	744
gene-T240_RS0115565	NZ_AXNK01000053.1	16323	17315	-	993	340
gene-T240_RS0115570	NZ_AXNK01000053.1	17312	18283	-	972	809
gene-T240_RS0115575	NZ_AXNK01000053.1	18311	19213	-	903	541
gene-T240_RS0115580	NZ_AXNK01000053.1	19229	20149	-	921	870
gene-T240_RS0115585	NZ_AXNK01000053.1	20282	21955	-	1674	17290
gene-T240_RS0115590	NZ_AXNK01000053.1	22517	22972	-	456	1034
gene-T240_RS0115595	NZ_AXNK01000053.1	22974	23231	-	258	384
gene-T240_RS0115600	NZ_AXNK01000053.1	23228	23707	-	480	1616
gene-T240_RS0115605	NZ_AXNK01000053.1	23734	24246	-	513	5184
gene-T240_RS0115610	NZ_AXNK01000053.1	24349	25338	-	990	7957
gene-T240_RS0115615	NZ_AXNK01000053.1	25634	26527	+	894	1843
gene-T240_RS0115620	NZ_AXNK01000053.1	26604	26942	-	339	123
gene-T240_RS0115625	NZ_AXNK01000053.1	26945	28348	-	1404	4762
gene-T240_RS0115630	NZ_AXNK01000053.1	28637	30667	-	2031	5992
gene-T240_RS0115640	NZ_AXNK01000053.1	31255	31330	+	76	12
gene-T240_RS0115645	NZ_AXNK01000053.1	31658	32236	+	579	2425
gene-T240_RS0115650	NZ_AXNK01000053.1	32240	32836	+	597	1224
gene-T240_RS0115655	NZ_AXNK01000053.1	32845	34736	+	1892	3345
gene-T240_RS0115660	NZ_AXNK01000054.1	32	1270	-	1239	971
gene-T240_RS0115665	NZ_AXNK01000054.1	1538	2191	-	654	3672
gene-T240_RS0115670	NZ_AXNK01000054.1	2480	3715	+	1236	3942
gene-T240_RS0115675	NZ_AXNK01000054.1	3725	4474	+	750	1526
gene-T240_RS0115680	NZ_AXNK01000054.1	4662	6773	+	2112	317
gene-T240_RS0115685	NZ_AXNK01000054.1	6785	7237	+	453	79
gene-T240_RS27315	NZ_AXNK01000054.1	7379	7675	+	297	247
gene-T240_RS0115690	NZ_AXNK01000054.1	7712	8542	+	831	219
gene-T240_RS0115695	NZ_AXNK01000054.1	8564	10855	+	2292	667
gene-T240_RS0115700	NZ_AXNK01000054.1	10897	12189	-	1293	68
gene-T240_RS0115705	NZ_AXNK01000054.1	12321	13322	-	1002	327
gene-T240_RS0115715	NZ_AXNK01000054.1	13789	14739	+	951	2501
gene-T240_RS0115720	NZ_AXNK01000054.1	14863	16854	+	1992	3505
gene-T240_RS0115725	NZ_AXNK01000054.1	16980	18548	-	1569	1862
gene-T240_RS0115730	NZ_AXNK01000054.1	18767	19939	-	1173	1199
gene-T240_RS0115735	NZ_AXNK01000054.1	20094	21146	-	1053	7288
gene-T240_RS0115740	NZ_AXNK01000054.1	21608	22597	+	990	122841
gene-T240_RS0115745	NZ_AXNK01000054.1	22730	23332	-	603	776
gene-T240_RS0115750	NZ_AXNK01000054.1	23409	23822	+	414	323
gene-T240_RS0115755	NZ_AXNK01000054.1	23924	25693	+	1770	728
gene-T240_RS0115760	NZ_AXNK01000054.1	25805	28957	-	3153	1080
gene-T240_RS0115765	NZ_AXNK01000054.1	28966	30093	-	1128	399
gene-T240_RS0115770	NZ_AXNK01000054.1	30498	30962	+	465	1023
gene-T240_RS0115775	NZ_AXNK01000054.1	31059	32288	-	1230	1533
gene-T240_RS0115780	NZ_AXNK01000054.1	32580	33443	-	864	169
gene-T240_RS0115785	NZ_AXNK01000054.1	33705	33878	+	174	79
gene-T240_RS0115790	NZ_AXNK01000054.1	33975	34607	-	633	556
gene-T240_RS0115795	NZ_AXNK01000054.1	34594	36330	-	1737	473
gene-T240_RS25075	NZ_AXNK01000054.1	36578	37063	+	486	1894
gene-T240_RS0115800	NZ_AXNK01000054.1	37103	37411	+	309	6369
gene-T240_RS0115805	NZ_AXNK01000054.1	37408	39897	+	2490	37033
gene-T240_RS0115810	NZ_AXNK01000054.1	39976	40431	+	456	6391
gene-T240_RS0115815	NZ_AXNK01000054.1	40460	41038	+	579	4326
gene-T240_RS25080	NZ_AXNK01000054.1	41050	41184	+	135	270
gene-T240_RS0115825	NZ_AXNK01000054.1	41352	43127	-	1776	6736
gene-T240_RS0115830	NZ_AXNK01000054.1	43194	43541	-	348	740
gene-T240_RS0115835	NZ_AXNK01000054.1	43586	44794	-	1209	2105
gene-T240_RS0115840	NZ_AXNK01000054.1	44807	45547	-	741	3456
gene-T240_RS0115845	NZ_AXNK01000054.1	46287	46907	+	621	518
gene-T240_RS0115850	NZ_AXNK01000054.1	46924	47190	+	267	44
gene-T240_RS0115855	NZ_AXNK01000054.1	47252	48154	-	903	167
gene-T240_RS0115860	NZ_AXNK01000054.1	48157	49992	-	1836	210
gene-T240_RS0115865	NZ_AXNK01000054.1	50157	50636	-	480	1296
gene-T240_RS0115870	NZ_AXNK01000054.1	50805	51476	-	672	169
gene-T240_RS0115875	NZ_AXNK01000054.1	51553	52101	+	549	449
gene-T240_RS27320	NZ_AXNK01000054.1	52278	52508	+	231	254
gene-T240_RS0115880	NZ_AXNK01000054.1	52533	53156	-	624	168
gene-T240_RS0115885	NZ_AXNK01000054.1	53196	53645	-	450	92
gene-T240_RS0115890	NZ_AXNK01000054.1	53795	54721	+	927	2902
gene-T240_RS0115895	NZ_AXNK01000054.1	54817	55479	+	663	1523
gene-T240_RS0115900	NZ_AXNK01000054.1	55505	56542	-	1038	695
gene-T240_RS0115905	NZ_AXNK01000054.1	56555	57610	-	1056	317
gene-T240_RS0115910	NZ_AXNK01000054.1	57648	58103	-	456	323
gene-T240_RS0115915	NZ_AXNK01000054.1	58314	60890	-	2577	873
gene-T240_RS0115920	NZ_AXNK01000054.1	60890	61987	-	1098	1348
gene-T240_RS0115925	NZ_AXNK01000054.1	62340	62660	-	321	75
gene-T240_RS0115930	NZ_AXNK01000054.1	62657	63307	-	651	1125
gene-T240_RS0115935	NZ_AXNK01000054.1	63484	63699	-	216	188
gene-T240_RS0115940	NZ_AXNK01000054.1	64027	64341	+	315	718
gene-T240_RS0115945	NZ_AXNK01000054.1	64464	65801	+	1338	760
gene-T240_RS0115950	NZ_AXNK01000054.1	65872	66849	-	978	2646
gene-T240_RS0115955	NZ_AXNK01000054.1	66908	69544	-	2637	5959
gene-T240_RS0115960	NZ_AXNK01000054.1	70158	71591	+	1434	99757
gene-T240_RS26705	NZ_AXNK01000054.1	71833	72054	+	222	1189
gene-T240_RS0115970	NZ_AXNK01000054.1	72216	72830	-	615	1848
gene-T240_RS0115975	NZ_AXNK01000054.1	72924	73838	-	915	850
gene-T240_RS0115980	NZ_AXNK01000054.1	73858	74313	-	456	327
gene-T240_RS0115985	NZ_AXNK01000054.1	74526	75788	+	1263	575
gene-T240_RS0115990	NZ_AXNK01000054.1	75791	77227	-	1437	298
gene-T240_RS0115995	NZ_AXNK01000054.1	77338	78009	+	672	52
gene-T240_RS0116000	NZ_AXNK01000054.1	78169	79491	+	1323	488
gene-T240_RS0116005	NZ_AXNK01000054.1	79678	81024	+	1347	1698
gene-T240_RS0116010	NZ_AXNK01000054.1	81828	83066	+	1239	1580
gene-T240_RS0116015	NZ_AXNK01000054.1	83076	84353	+	1278	2147
gene-T240_RS0116020	NZ_AXNK01000054.1	84413	84595	-	183	65
gene-T240_RS0116025	NZ_AXNK01000054.1	85029	85667	+	639	1204
gene-T240_RS0116030	NZ_AXNK01000054.1	85668	86426	+	759	394
gene-T240_RS0116035	NZ_AXNK01000054.1	86573	88426	+	1854	241
gene-T240_RS0116040	NZ_AXNK01000054.1	88543	89160	+	618	524
gene-T240_RS0116045	NZ_AXNK01000054.1	89519	90175	+	657	790
gene-T240_RS0116050	NZ_AXNK01000054.1	90326	90826	+	501	567
gene-T240_RS0116055	NZ_AXNK01000054.1	90837	91283	+	447	415
gene-T240_RS26710	NZ_AXNK01000054.1	91437	91682	+	246	1255
gene-T240_RS0116065	NZ_AXNK01000054.1	92245	93261	-	1017	969
gene-T240_RS0116070	NZ_AXNK01000054.1	93666	93908	+	243	337
gene-T240_RS0116075	NZ_AXNK01000054.1	93914	96229	+	2316	1544
gene-T240_RS0116080	NZ_AXNK01000054.1	96636	98240	-	1605	1651
gene-T240_RS0116090	NZ_AXNK01000054.1	99327	99788	+	462	1032
gene-T240_RS0116095	NZ_AXNK01000054.1	100020	100220	-	201	343
gene-T240_RS0116100	NZ_AXNK01000054.1	100582	101226	-	645	124
gene-T240_RS0116105	NZ_AXNK01000054.1	101223	102635	-	1413	884
gene-T240_RS0116115	NZ_AXNK01000054.1	103381	106695	+	3315	1568
gene-T240_RS0116120	NZ_AXNK01000054.1	107354	109963	+	2610	278
gene-T240_RS0116125	NZ_AXNK01000054.1	109965	110249	+	285	115
gene-T240_RS26720	NZ_AXNK01000054.1	110341	110607	+	267	95
gene-T240_RS0116135	NZ_AXNK01000054.1	110888	112915	-	2028	899
gene-T240_RS0116140	NZ_AXNK01000054.1	112912	113349	-	438	354
gene-T240_RS0116145	NZ_AXNK01000054.1	113349	114026	-	678	395
gene-T240_RS0116150	NZ_AXNK01000054.1	114026	116698	-	2673	784
gene-T240_RS0116155	NZ_AXNK01000054.1	116698	118155	-	1458	876
gene-T240_RS0116160	NZ_AXNK01000054.1	118313	118912	-	600	763
gene-T240_RS0116165	NZ_AXNK01000054.1	118995	119369	-	375	823
gene-T240_RS0116170	NZ_AXNK01000054.1	119552	119848	+	297	714
gene-T240_RS0116175	NZ_AXNK01000054.1	120088	120807	+	720	655
gene-T240_RS0116180	NZ_AXNK01000054.1	120983	121696	+	714	2497
gene-T240_RS0116185	NZ_AXNK01000054.1	121697	122983	+	1287	973
gene-T240_RS0116190	NZ_AXNK01000054.1	123156	123545	+	390	113
gene-T240_RS0116195	NZ_AXNK01000054.1	123723	124079	+	357	129
gene-T240_RS0116200	NZ_AXNK01000054.1	124101	125756	+	1656	633
gene-T240_RS0116205	NZ_AXNK01000054.1	125878	126813	+	936	1731
gene-T240_RS26910	NZ_AXNK01000054.1	126968	127117	+	150	29
gene-T240_RS0116215	NZ_AXNK01000054.1	127130	128344	+	1215	490
gene-T240_RS0116220	NZ_AXNK01000054.1	128532	128963	+	432	8013
gene-T240_RS0116225	NZ_AXNK01000054.1	129613	129954	+	342	25
gene-T240_RS27230	NZ_AXNK01000054.1	129991	130119	+	129	0
gene-T240_RS0116235	NZ_AXNK01000054.1	130189	130605	-	417	750
gene-T240_RS0116240	NZ_AXNK01000054.1	130608	131522	-	915	1456
gene-T240_RS0116245	NZ_AXNK01000054.1	131758	132606	+	849	492
gene-T240_RS0116265	NZ_AXNK01000054.1	134081	134293	+	213	1553
gene-T240_RS25110	NZ_AXNK01000054.1	134534	134743	+	210	148
gene-T240_RS0116270	NZ_AXNK01000054.1	134794	134934	+	141	200
gene-T240_RS0116280	NZ_AXNK01000054.1	135422	136435	+	1014	1959
gene-T240_RS0116285	NZ_AXNK01000054.1	136530	137003	+	474	3198
gene-T240_RS0116290	NZ_AXNK01000054.1	137048	137452	-	405	707
gene-T240_RS25115	NZ_AXNK01000054.1	137379	137651	-	273	20
gene-T240_RS0116295	NZ_AXNK01000054.1	137740	138909	-	1170	1642
gene-T240_RS0116300	NZ_AXNK01000054.1	140331	141188	-	858	837
gene-T240_RS0116305	NZ_AXNK01000054.1	141401	141967	-	567	139
gene-T240_RS0116310	NZ_AXNK01000054.1	142067	142600	+	534	101
gene-T240_RS27235	NZ_AXNK01000054.1	143112	144731	-	1620	700
gene-T240_RS0116330	NZ_AXNK01000054.1	146000	147478	-	1479	135
gene-T240_RS0116335	NZ_AXNK01000054.1	147471	148061	-	591	88
gene-T240_RS0116340	NZ_AXNK01000054.1	148245	148964	-	720	242
gene-T240_RS0116345	NZ_AXNK01000054.1	149231	150034	-	804	51
gene-T240_RS0116350	NZ_AXNK01000054.1	150037	150966	-	930	133
gene-T240_RS0116355	NZ_AXNK01000054.1	150956	152098	-	1143	264
gene-T240_RS0116365	NZ_AXNK01000054.1	153614	153823	-	210	969
gene-T240_RS0116375	NZ_AXNK01000054.1	154187	154617	-	431	193
gene-T240_RS0116380	NZ_AXNK01000055.1	1	3025	-	3025	4466
gene-T240_RS0116385	NZ_AXNK01000055.1	3224	4237	-	1014	4996
gene-T240_RS0116390	NZ_AXNK01000055.1	4234	5367	-	1134	3154
gene-T240_RS0116395	NZ_AXNK01000055.1	5765	6976	-	1212	3424
gene-T240_RS0116400	NZ_AXNK01000055.1	7105	9123	+	2019	1685
gene-T240_RS0116405	NZ_AXNK01000055.1	9227	9751	-	525	311
gene-T240_RS0116410	NZ_AXNK01000055.1	10031	10294	-	264	399
gene-T240_RS0116415	NZ_AXNK01000055.1	10319	10849	-	531	1149
gene-T240_RS0116420	NZ_AXNK01000055.1	11182	11805	+	624	167
gene-T240_RS0116425	NZ_AXNK01000055.1	11876	12961	-	1086	4708
gene-T240_RS0116430	NZ_AXNK01000055.1	13138	14070	-	933	7006
gene-T240_RS0116435	NZ_AXNK01000055.1	14133	14663	+	531	1804
gene-T240_RS0116440	NZ_AXNK01000055.1	14800	15264	-	465	3480
gene-T240_RS0116445	NZ_AXNK01000055.1	15640	18417	+	2778	11018
gene-T240_RS0116450	NZ_AXNK01000055.1	18583	18837	+	255	408
gene-T240_RS0116455	NZ_AXNK01000055.1	18902	21013	-	2112	29937
gene-T240_RS0116460	NZ_AXNK01000055.1	21013	22320	-	1308	40595
gene-T240_RS0116465	NZ_AXNK01000055.1	23037	23612	+	576	218
gene-T240_RS0116470	NZ_AXNK01000055.1	23605	24333	+	729	625
gene-T240_RS0116475	NZ_AXNK01000055.1	24630	25880	+	1251	447
gene-T240_RS0116480	NZ_AXNK01000055.1	26190	27509	+	1320	174
gene-T240_RS0116485	NZ_AXNK01000055.1	27597	28373	-	777	1520
gene-T240_RS0116490	NZ_AXNK01000055.1	28624	29841	-	1218	945
gene-T240_RS0116495	NZ_AXNK01000055.1	29841	30326	-	486	102
gene-T240_RS0116500	NZ_AXNK01000055.1	30323	30877	-	555	490
gene-T240_RS0116505	NZ_AXNK01000055.1	30879	32855	-	1977	1016
gene-T240_RS0116510	NZ_AXNK01000055.1	32852	33337	-	486	483
gene-T240_RS0116515	NZ_AXNK01000055.1	33334	33540	-	207	66
gene-T240_RS0116520	NZ_AXNK01000055.1	33552	34295	-	744	758
gene-T240_RS0116525	NZ_AXNK01000055.1	34405	35073	-	669	883
